user_id,total_fees,num_transactions,months_active,avg_transaction_value,transaction_frequency,uLTV
47328,5.0,1,1,5.0,1.0,5.0
47321,5.0,1,1,5.0,1.0,5.0
47297,5.0,1,1,5.0,1.0,5.0
47291,5.0,1,1,5.0,1.0,5.0
47284,5.0,1,1,5.0,1.0,5.0
15161,5.0,1,1,5.0,1.0,5.0
47267,5.0,1,1,5.0,1.0,5.0
47252,5.0,1,1,5.0,1.0,5.0
47004,5.0,1,1,5.0,1.0,5.0
46960,5.0,1,1,5.0,1.0,5.0
46519,5.0,1,1,5.0,1.0,5.0
15632,5.0,1,1,5.0,1.0,5.0
46746,5.0,1,1,5.0,1.0,5.0
15575,5.0,1,1,5.0,1.0,5.0
46714,5.0,1,1,5.0,1.0,5.0
15584,5.0,1,1,5.0,1.0,5.0
15615,5.0,1,1,5.0,1.0,5.0
15625,5.0,1,1,5.0,1.0,5.0
46697,5.0,1,1,5.0,1.0,5.0
15653,5.0,1,1,5.0,1.0,5.0
46953,5.0,1,1,5.0,1.0,5.0
15654,5.0,1,1,5.0,1.0,5.0
46651,5.0,1,1,5.0,1.0,5.0
46610,5.0,1,1,5.0,1.0,5.0
15664,5.0,1,1,5.0,1.0,5.0
46588,5.0,1,1,5.0,1.0,5.0
46572,5.0,1,1,5.0,1.0,5.0
46565,5.0,1,1,5.0,1.0,5.0
46756,5.0,1,1,5.0,1.0,5.0
15552,5.0,1,1,5.0,1.0,5.0
46781,5.0,1,1,5.0,1.0,5.0
15551,5.0,1,1,5.0,1.0,5.0
15441,5.0,1,1,5.0,1.0,5.0
46944,5.0,1,1,5.0,1.0,5.0
46942,5.0,1,1,5.0,1.0,5.0
46917,5.0,1,1,5.0,1.0,5.0
15462,5.0,1,1,5.0,1.0,5.0
15471,5.0,1,1,5.0,1.0,5.0
46907,5.0,1,1,5.0,1.0,5.0
15483,5.0,1,1,5.0,1.0,5.0
46856,5.0,1,1,5.0,1.0,5.0
15509,5.0,1,1,5.0,1.0,5.0
46841,5.0,1,1,5.0,1.0,5.0
15543,5.0,1,1,5.0,1.0,5.0
46822,5.0,1,1,5.0,1.0,5.0
15548,5.0,1,1,5.0,1.0,5.0
15549,5.0,1,1,5.0,1.0,5.0
17216,5.0,1,1,5.0,1.0,5.0
45012,5.0,1,1,5.0,1.0,5.0
47520,5.0,1,1,5.0,1.0,5.0
42831,5.0,1,1,5.0,1.0,5.0
19115,5.0,1,1,5.0,1.0,5.0
19169,5.0,1,1,5.0,1.0,5.0
42910,5.0,1,1,5.0,1.0,5.0
42904,5.0,1,1,5.0,1.0,5.0
19199,5.0,1,1,5.0,1.0,5.0
19217,5.0,1,1,5.0,1.0,5.0
42850,5.0,1,1,5.0,1.0,5.0
42799,5.0,1,1,5.0,1.0,5.0
19104,5.0,1,1,5.0,1.0,5.0
42759,5.0,1,1,5.0,1.0,5.0
42731,5.0,1,1,5.0,1.0,5.0
19228,5.0,1,1,5.0,1.0,5.0
42690,5.0,1,1,5.0,1.0,5.0
19231,5.0,1,1,5.0,1.0,5.0
19235,5.0,1,1,5.0,1.0,5.0
19243,5.0,1,1,5.0,1.0,5.0
42974,5.0,1,1,5.0,1.0,5.0
19075,5.0,1,1,5.0,1.0,5.0
45006,5.0,1,1,5.0,1.0,5.0
43157,5.0,1,1,5.0,1.0,5.0
43250,5.0,1,1,5.0,1.0,5.0
18810,5.0,1,1,5.0,1.0,5.0
43224,5.0,1,1,5.0,1.0,5.0
43201,5.0,1,1,5.0,1.0,5.0
18830,5.0,1,1,5.0,1.0,5.0
43166,5.0,1,1,5.0,1.0,5.0
43165,5.0,1,1,5.0,1.0,5.0
43147,5.0,1,1,5.0,1.0,5.0
19041,5.0,1,1,5.0,1.0,5.0
18893,5.0,1,1,5.0,1.0,5.0
18957,5.0,1,1,5.0,1.0,5.0
43079,5.0,1,1,5.0,1.0,5.0
18983,5.0,1,1,5.0,1.0,5.0
19008,5.0,1,1,5.0,1.0,5.0
19040,5.0,1,1,5.0,1.0,5.0
43037,5.0,1,1,5.0,1.0,5.0
42646,5.0,1,1,5.0,1.0,5.0
42637,5.0,1,1,5.0,1.0,5.0
19245,5.0,1,1,5.0,1.0,5.0
19603,5.0,1,1,5.0,1.0,5.0
42001,5.0,1,1,5.0,1.0,5.0
41995,5.0,1,1,5.0,1.0,5.0
19545,5.0,1,1,5.0,1.0,5.0
41987,5.0,1,1,5.0,1.0,5.0
41985,5.0,1,1,5.0,1.0,5.0
41984,5.0,1,1,5.0,1.0,5.0
19554,5.0,1,1,5.0,1.0,5.0
19620,5.0,1,1,5.0,1.0,5.0
42622,5.0,1,1,5.0,1.0,5.0
41885,5.0,1,1,5.0,1.0,5.0
19628,5.0,1,1,5.0,1.0,5.0
41840,5.0,1,1,5.0,1.0,5.0
41822,5.0,1,1,5.0,1.0,5.0
41802,5.0,1,1,5.0,1.0,5.0
19686,5.0,1,1,5.0,1.0,5.0
19690,5.0,1,1,5.0,1.0,5.0
19539,5.0,1,1,5.0,1.0,5.0
19538,5.0,1,1,5.0,1.0,5.0
42076,5.0,1,1,5.0,1.0,5.0
19507,5.0,1,1,5.0,1.0,5.0
19253,5.0,1,1,5.0,1.0,5.0
19256,5.0,1,1,5.0,1.0,5.0
19282,5.0,1,1,5.0,1.0,5.0
19291,5.0,1,1,5.0,1.0,5.0
42491,5.0,1,1,5.0,1.0,5.0
42463,5.0,1,1,5.0,1.0,5.0
19376,5.0,1,1,5.0,1.0,5.0
42454,5.0,1,1,5.0,1.0,5.0
19420,5.0,1,1,5.0,1.0,5.0
42439,5.0,1,1,5.0,1.0,5.0
42393,5.0,1,1,5.0,1.0,5.0
19461,5.0,1,1,5.0,1.0,5.0
42280,5.0,1,1,5.0,1.0,5.0
42223,5.0,1,1,5.0,1.0,5.0
42188,5.0,1,1,5.0,1.0,5.0
43264,5.0,1,1,5.0,1.0,5.0
43276,5.0,1,1,5.0,1.0,5.0
43295,5.0,1,1,5.0,1.0,5.0
17864,5.0,1,1,5.0,1.0,5.0
17614,5.0,1,1,5.0,1.0,5.0
44679,5.0,1,1,5.0,1.0,5.0
17641,5.0,1,1,5.0,1.0,5.0
44646,5.0,1,1,5.0,1.0,5.0
44598,5.0,1,1,5.0,1.0,5.0
17762,5.0,1,1,5.0,1.0,5.0
17846,5.0,1,1,5.0,1.0,5.0
44505,5.0,1,1,5.0,1.0,5.0
44359,5.0,1,1,5.0,1.0,5.0
44498,5.0,1,1,5.0,1.0,5.0
44497,5.0,1,1,5.0,1.0,5.0
44488,5.0,1,1,5.0,1.0,5.0
17910,5.0,1,1,5.0,1.0,5.0
44453,5.0,1,1,5.0,1.0,5.0
17939,5.0,1,1,5.0,1.0,5.0
17985,5.0,1,1,5.0,1.0,5.0
44708,5.0,1,1,5.0,1.0,5.0
44742,5.0,1,1,5.0,1.0,5.0
44762,5.0,1,1,5.0,1.0,5.0
44781,5.0,1,1,5.0,1.0,5.0
45001,5.0,1,1,5.0,1.0,5.0
17341,5.0,1,1,5.0,1.0,5.0
17348,5.0,1,1,5.0,1.0,5.0
44934,5.0,1,1,5.0,1.0,5.0
17426,5.0,1,1,5.0,1.0,5.0
44921,5.0,1,1,5.0,1.0,5.0
17490,5.0,1,1,5.0,1.0,5.0
44888,5.0,1,1,5.0,1.0,5.0
44850,5.0,1,1,5.0,1.0,5.0
44840,5.0,1,1,5.0,1.0,5.0
44824,5.0,1,1,5.0,1.0,5.0
44803,5.0,1,1,5.0,1.0,5.0
44801,5.0,1,1,5.0,1.0,5.0
44800,5.0,1,1,5.0,1.0,5.0
44797,5.0,1,1,5.0,1.0,5.0
44366,5.0,1,1,5.0,1.0,5.0
17995,5.0,1,1,5.0,1.0,5.0
43299,5.0,1,1,5.0,1.0,5.0
18690,5.0,1,1,5.0,1.0,5.0
43556,5.0,1,1,5.0,1.0,5.0
43549,5.0,1,1,5.0,1.0,5.0
43525,5.0,1,1,5.0,1.0,5.0
43524,5.0,1,1,5.0,1.0,5.0
18601,5.0,1,1,5.0,1.0,5.0
18624,5.0,1,1,5.0,1.0,5.0
43421,5.0,1,1,5.0,1.0,5.0
43413,5.0,1,1,5.0,1.0,5.0
44287,5.0,1,1,5.0,1.0,5.0
18705,5.0,1,1,5.0,1.0,5.0
18708,5.0,1,1,5.0,1.0,5.0
18763,5.0,1,1,5.0,1.0,5.0
43380,5.0,1,1,5.0,1.0,5.0
43359,5.0,1,1,5.0,1.0,5.0
43336,5.0,1,1,5.0,1.0,5.0
43331,5.0,1,1,5.0,1.0,5.0
18537,5.0,1,1,5.0,1.0,5.0
18531,5.0,1,1,5.0,1.0,5.0
43626,5.0,1,1,5.0,1.0,5.0
43629,5.0,1,1,5.0,1.0,5.0
17998,5.0,1,1,5.0,1.0,5.0
18015,5.0,1,1,5.0,1.0,5.0
44209,5.0,1,1,5.0,1.0,5.0
18077,5.0,1,1,5.0,1.0,5.0
44127,5.0,1,1,5.0,1.0,5.0
44120,5.0,1,1,5.0,1.0,5.0
43894,5.0,1,1,5.0,1.0,5.0
18178,5.0,1,1,5.0,1.0,5.0
18240,5.0,1,1,5.0,1.0,5.0
43843,5.0,1,1,5.0,1.0,5.0
18288,5.0,1,1,5.0,1.0,5.0
18316,5.0,1,1,5.0,1.0,5.0
43770,5.0,1,1,5.0,1.0,5.0
18338,5.0,1,1,5.0,1.0,5.0
43694,5.0,1,1,5.0,1.0,5.0
47455,5.0,1,1,5.0,1.0,5.0
47534,5.0,1,1,5.0,1.0,5.0
41759,5.0,1,1,5.0,1.0,5.0
51245,5.0,1,1,5.0,1.0,5.0
51737,5.0,1,1,5.0,1.0,5.0
11657,5.0,1,1,5.0,1.0,5.0
51723,5.0,1,1,5.0,1.0,5.0
51721,5.0,1,1,5.0,1.0,5.0
51713,5.0,1,1,5.0,1.0,5.0
51684,5.0,1,1,5.0,1.0,5.0
11707,5.0,1,1,5.0,1.0,5.0
51238,5.0,1,1,5.0,1.0,5.0
51766,5.0,1,1,5.0,1.0,5.0
51233,5.0,1,1,5.0,1.0,5.0
51225,5.0,1,1,5.0,1.0,5.0
51217,5.0,1,1,5.0,1.0,5.0
11749,5.0,1,1,5.0,1.0,5.0
11774,5.0,1,1,5.0,1.0,5.0
11815,5.0,1,1,5.0,1.0,5.0
11819,5.0,1,1,5.0,1.0,5.0
51740,5.0,1,1,5.0,1.0,5.0
51774,5.0,1,1,5.0,1.0,5.0
50398,5.0,1,1,5.0,1.0,5.0
51917,5.0,1,1,5.0,1.0,5.0
52063,5.0,1,1,5.0,1.0,5.0
52061,5.0,1,1,5.0,1.0,5.0
11320,5.0,1,1,5.0,1.0,5.0
52013,5.0,1,1,5.0,1.0,5.0
51943,5.0,1,1,5.0,1.0,5.0
51930,5.0,1,1,5.0,1.0,5.0
51929,5.0,1,1,5.0,1.0,5.0
51883,5.0,1,1,5.0,1.0,5.0
51777,5.0,1,1,5.0,1.0,5.0
51876,5.0,1,1,5.0,1.0,5.0
51836,5.0,1,1,5.0,1.0,5.0
11590,5.0,1,1,5.0,1.0,5.0
11627,5.0,1,1,5.0,1.0,5.0
51809,5.0,1,1,5.0,1.0,5.0
51787,5.0,1,1,5.0,1.0,5.0
51782,5.0,1,1,5.0,1.0,5.0
51063,5.0,1,1,5.0,1.0,5.0
11833,5.0,1,1,5.0,1.0,5.0
51040,5.0,1,1,5.0,1.0,5.0
12089,5.0,1,1,5.0,1.0,5.0
50786,5.0,1,1,5.0,1.0,5.0
50761,5.0,1,1,5.0,1.0,5.0
50756,5.0,1,1,5.0,1.0,5.0
50744,5.0,1,1,5.0,1.0,5.0
50710,5.0,1,1,5.0,1.0,5.0
50699,5.0,1,1,5.0,1.0,5.0
50623,5.0,1,1,5.0,1.0,5.0
50601,5.0,1,1,5.0,1.0,5.0
51039,5.0,1,1,5.0,1.0,5.0
12128,5.0,1,1,5.0,1.0,5.0
12168,5.0,1,1,5.0,1.0,5.0
50510,5.0,1,1,5.0,1.0,5.0
12202,5.0,1,1,5.0,1.0,5.0
50468,5.0,1,1,5.0,1.0,5.0
50437,5.0,1,1,5.0,1.0,5.0
50424,5.0,1,1,5.0,1.0,5.0
50822,5.0,1,1,5.0,1.0,5.0
50825,5.0,1,1,5.0,1.0,5.0
12005,5.0,1,1,5.0,1.0,5.0
11949,5.0,1,1,5.0,1.0,5.0
11858,5.0,1,1,5.0,1.0,5.0
51017,5.0,1,1,5.0,1.0,5.0
51003,5.0,1,1,5.0,1.0,5.0
11877,5.0,1,1,5.0,1.0,5.0
50976,5.0,1,1,5.0,1.0,5.0
50962,5.0,1,1,5.0,1.0,5.0
50950,5.0,1,1,5.0,1.0,5.0
50943,5.0,1,1,5.0,1.0,5.0
50932,5.0,1,1,5.0,1.0,5.0
11888,5.0,1,1,5.0,1.0,5.0
11905,5.0,1,1,5.0,1.0,5.0
50863,5.0,1,1,5.0,1.0,5.0
50862,5.0,1,1,5.0,1.0,5.0
50857,5.0,1,1,5.0,1.0,5.0
11928,5.0,1,1,5.0,1.0,5.0
52076,5.0,1,1,5.0,1.0,5.0
52078,5.0,1,1,5.0,1.0,5.0
52083,5.0,1,1,5.0,1.0,5.0
52936,5.0,1,1,5.0,1.0,5.0
53089,5.0,1,1,5.0,1.0,5.0
53083,5.0,1,1,5.0,1.0,5.0
53081,5.0,1,1,5.0,1.0,5.0
53047,5.0,1,1,5.0,1.0,5.0
10834,5.0,1,1,5.0,1.0,5.0
53031,5.0,1,1,5.0,1.0,5.0
10864,5.0,1,1,5.0,1.0,5.0
52934,5.0,1,1,5.0,1.0,5.0
52692,5.0,1,1,5.0,1.0,5.0
52931,5.0,1,1,5.0,1.0,5.0
52907,5.0,1,1,5.0,1.0,5.0
52880,5.0,1,1,5.0,1.0,5.0
10894,5.0,1,1,5.0,1.0,5.0
52810,5.0,1,1,5.0,1.0,5.0
10931,5.0,1,1,5.0,1.0,5.0
10953,5.0,1,1,5.0,1.0,5.0
53091,5.0,1,1,5.0,1.0,5.0
53102,5.0,1,1,5.0,1.0,5.0
10803,5.0,1,1,5.0,1.0,5.0
10786,5.0,1,1,5.0,1.0,5.0
10759,5.0,1,1,5.0,1.0,5.0
53349,5.0,1,1,5.0,1.0,5.0
53341,5.0,1,1,5.0,1.0,5.0
10761,5.0,1,1,5.0,1.0,5.0
53322,5.0,1,1,5.0,1.0,5.0
53304,5.0,1,1,5.0,1.0,5.0
53303,5.0,1,1,5.0,1.0,5.0
53295,5.0,1,1,5.0,1.0,5.0
53257,5.0,1,1,5.0,1.0,5.0
53253,5.0,1,1,5.0,1.0,5.0
53245,5.0,1,1,5.0,1.0,5.0
53228,5.0,1,1,5.0,1.0,5.0
53190,5.0,1,1,5.0,1.0,5.0
53166,5.0,1,1,5.0,1.0,5.0
10766,5.0,1,1,5.0,1.0,5.0
52716,5.0,1,1,5.0,1.0,5.0
10993,5.0,1,1,5.0,1.0,5.0
11294,5.0,1,1,5.0,1.0,5.0
52284,5.0,1,1,5.0,1.0,5.0
52333,5.0,1,1,5.0,1.0,5.0
52331,5.0,1,1,5.0,1.0,5.0
52315,5.0,1,1,5.0,1.0,5.0
52310,5.0,1,1,5.0,1.0,5.0
52302,5.0,1,1,5.0,1.0,5.0
52294,5.0,1,1,5.0,1.0,5.0
52287,5.0,1,1,5.0,1.0,5.0
52283,5.0,1,1,5.0,1.0,5.0
52636,5.0,1,1,5.0,1.0,5.0
11257,5.0,1,1,5.0,1.0,5.0
52247,5.0,1,1,5.0,1.0,5.0
52227,5.0,1,1,5.0,1.0,5.0
52136,5.0,1,1,5.0,1.0,5.0
52122,5.0,1,1,5.0,1.0,5.0
52108,5.0,1,1,5.0,1.0,5.0
11283,5.0,1,1,5.0,1.0,5.0
11227,5.0,1,1,5.0,1.0,5.0
52363,5.0,1,1,5.0,1.0,5.0
52376,5.0,1,1,5.0,1.0,5.0
52381,5.0,1,1,5.0,1.0,5.0
52626,5.0,1,1,5.0,1.0,5.0
52605,5.0,1,1,5.0,1.0,5.0
11020,5.0,1,1,5.0,1.0,5.0
52586,5.0,1,1,5.0,1.0,5.0
52575,5.0,1,1,5.0,1.0,5.0
52556,5.0,1,1,5.0,1.0,5.0
11051,5.0,1,1,5.0,1.0,5.0
52538,5.0,1,1,5.0,1.0,5.0
11055,5.0,1,1,5.0,1.0,5.0
52453,5.0,1,1,5.0,1.0,5.0
52450,5.0,1,1,5.0,1.0,5.0
11185,5.0,1,1,5.0,1.0,5.0
52412,5.0,1,1,5.0,1.0,5.0
52411,5.0,1,1,5.0,1.0,5.0
52384,5.0,1,1,5.0,1.0,5.0
12271,5.0,1,1,5.0,1.0,5.0
50384,5.0,1,1,5.0,1.0,5.0
14966,5.0,1,1,5.0,1.0,5.0
48578,5.0,1,1,5.0,1.0,5.0
48768,5.0,1,1,5.0,1.0,5.0
48761,5.0,1,1,5.0,1.0,5.0
48754,5.0,1,1,5.0,1.0,5.0
13971,5.0,1,1,5.0,1.0,5.0
13975,5.0,1,1,5.0,1.0,5.0
48722,5.0,1,1,5.0,1.0,5.0
14106,5.0,1,1,5.0,1.0,5.0
48554,5.0,1,1,5.0,1.0,5.0
13946,5.0,1,1,5.0,1.0,5.0
14125,5.0,1,1,5.0,1.0,5.0
48484,5.0,1,1,5.0,1.0,5.0
14268,5.0,1,1,5.0,1.0,5.0
48455,5.0,1,1,5.0,1.0,5.0
14283,5.0,1,1,5.0,1.0,5.0
48399,5.0,1,1,5.0,1.0,5.0
48341,5.0,1,1,5.0,1.0,5.0
48774,5.0,1,1,5.0,1.0,5.0
13895,5.0,1,1,5.0,1.0,5.0
50382,5.0,1,1,5.0,1.0,5.0
48937,5.0,1,1,5.0,1.0,5.0
49011,5.0,1,1,5.0,1.0,5.0
48999,5.0,1,1,5.0,1.0,5.0
48993,5.0,1,1,5.0,1.0,5.0
48988,5.0,1,1,5.0,1.0,5.0
48969,5.0,1,1,5.0,1.0,5.0
48960,5.0,1,1,5.0,1.0,5.0
13770,5.0,1,1,5.0,1.0,5.0
13778,5.0,1,1,5.0,1.0,5.0
48793,5.0,1,1,5.0,1.0,5.0
48895,5.0,1,1,5.0,1.0,5.0
13820,5.0,1,1,5.0,1.0,5.0
48863,5.0,1,1,5.0,1.0,5.0
48855,5.0,1,1,5.0,1.0,5.0
48848,5.0,1,1,5.0,1.0,5.0
13847,5.0,1,1,5.0,1.0,5.0
13879,5.0,1,1,5.0,1.0,5.0
48331,5.0,1,1,5.0,1.0,5.0
48330,5.0,1,1,5.0,1.0,5.0
14304,5.0,1,1,5.0,1.0,5.0
47816,5.0,1,1,5.0,1.0,5.0
14706,5.0,1,1,5.0,1.0,5.0
47916,5.0,1,1,5.0,1.0,5.0
47882,5.0,1,1,5.0,1.0,5.0
47871,5.0,1,1,5.0,1.0,5.0
14755,5.0,1,1,5.0,1.0,5.0
47840,5.0,1,1,5.0,1.0,5.0
47819,5.0,1,1,5.0,1.0,5.0
47796,5.0,1,1,5.0,1.0,5.0
48277,5.0,1,1,5.0,1.0,5.0
14795,5.0,1,1,5.0,1.0,5.0
14807,5.0,1,1,5.0,1.0,5.0
47724,5.0,1,1,5.0,1.0,5.0
14843,5.0,1,1,5.0,1.0,5.0
47678,5.0,1,1,5.0,1.0,5.0
47630,5.0,1,1,5.0,1.0,5.0
47609,5.0,1,1,5.0,1.0,5.0
14671,5.0,1,1,5.0,1.0,5.0
47969,5.0,1,1,5.0,1.0,5.0
47991,5.0,1,1,5.0,1.0,5.0
48012,5.0,1,1,5.0,1.0,5.0
14362,5.0,1,1,5.0,1.0,5.0
48249,5.0,1,1,5.0,1.0,5.0
14419,5.0,1,1,5.0,1.0,5.0
48225,5.0,1,1,5.0,1.0,5.0
14469,5.0,1,1,5.0,1.0,5.0
14481,5.0,1,1,5.0,1.0,5.0
14526,5.0,1,1,5.0,1.0,5.0
14533,5.0,1,1,5.0,1.0,5.0
48139,5.0,1,1,5.0,1.0,5.0
14571,5.0,1,1,5.0,1.0,5.0
14585,5.0,1,1,5.0,1.0,5.0
48099,5.0,1,1,5.0,1.0,5.0
14598,5.0,1,1,5.0,1.0,5.0
48027,5.0,1,1,5.0,1.0,5.0
48022,5.0,1,1,5.0,1.0,5.0
13762,5.0,1,1,5.0,1.0,5.0
49025,5.0,1,1,5.0,1.0,5.0
13748,5.0,1,1,5.0,1.0,5.0
49974,5.0,1,1,5.0,1.0,5.0
12457,5.0,1,1,5.0,1.0,5.0
50088,5.0,1,1,5.0,1.0,5.0
50042,5.0,1,1,5.0,1.0,5.0
50033,5.0,1,1,5.0,1.0,5.0
12494,5.0,1,1,5.0,1.0,5.0
12513,5.0,1,1,5.0,1.0,5.0
49976,5.0,1,1,5.0,1.0,5.0
49964,5.0,1,1,5.0,1.0,5.0
49811,5.0,1,1,5.0,1.0,5.0
12517,5.0,1,1,5.0,1.0,5.0
12527,5.0,1,1,5.0,1.0,5.0
12710,5.0,1,1,5.0,1.0,5.0
12748,5.0,1,1,5.0,1.0,5.0
12749,5.0,1,1,5.0,1.0,5.0
49891,5.0,1,1,5.0,1.0,5.0
49841,5.0,1,1,5.0,1.0,5.0
50115,5.0,1,1,5.0,1.0,5.0
50121,5.0,1,1,5.0,1.0,5.0
50142,5.0,1,1,5.0,1.0,5.0
12441,5.0,1,1,5.0,1.0,5.0
50318,5.0,1,1,5.0,1.0,5.0
12317,5.0,1,1,5.0,1.0,5.0
50295,5.0,1,1,5.0,1.0,5.0
50294,5.0,1,1,5.0,1.0,5.0
12333,5.0,1,1,5.0,1.0,5.0
12335,5.0,1,1,5.0,1.0,5.0
50280,5.0,1,1,5.0,1.0,5.0
50263,5.0,1,1,5.0,1.0,5.0
12353,5.0,1,1,5.0,1.0,5.0
12381,5.0,1,1,5.0,1.0,5.0
50235,5.0,1,1,5.0,1.0,5.0
50222,5.0,1,1,5.0,1.0,5.0
12382,5.0,1,1,5.0,1.0,5.0
12389,5.0,1,1,5.0,1.0,5.0
12401,5.0,1,1,5.0,1.0,5.0
12809,5.0,1,1,5.0,1.0,5.0
12931,5.0,1,1,5.0,1.0,5.0
49051,5.0,1,1,5.0,1.0,5.0
49233,5.0,1,1,5.0,1.0,5.0
13524,5.0,1,1,5.0,1.0,5.0
49382,5.0,1,1,5.0,1.0,5.0
49344,5.0,1,1,5.0,1.0,5.0
13556,5.0,1,1,5.0,1.0,5.0
49294,5.0,1,1,5.0,1.0,5.0
49283,5.0,1,1,5.0,1.0,5.0
49281,5.0,1,1,5.0,1.0,5.0
49223,5.0,1,1,5.0,1.0,5.0
12935,5.0,1,1,5.0,1.0,5.0
13572,5.0,1,1,5.0,1.0,5.0
13628,5.0,1,1,5.0,1.0,5.0
49160,5.0,1,1,5.0,1.0,5.0
49158,5.0,1,1,5.0,1.0,5.0
13637,5.0,1,1,5.0,1.0,5.0
13720,5.0,1,1,5.0,1.0,5.0
13733,5.0,1,1,5.0,1.0,5.0
13464,5.0,1,1,5.0,1.0,5.0
13445,5.0,1,1,5.0,1.0,5.0
49437,5.0,1,1,5.0,1.0,5.0
49456,5.0,1,1,5.0,1.0,5.0
49688,5.0,1,1,5.0,1.0,5.0
13051,5.0,1,1,5.0,1.0,5.0
13077,5.0,1,1,5.0,1.0,5.0
49642,5.0,1,1,5.0,1.0,5.0
49630,5.0,1,1,5.0,1.0,5.0
49612,5.0,1,1,5.0,1.0,5.0
49606,5.0,1,1,5.0,1.0,5.0
13172,5.0,1,1,5.0,1.0,5.0
49549,5.0,1,1,5.0,1.0,5.0
13213,5.0,1,1,5.0,1.0,5.0
49541,5.0,1,1,5.0,1.0,5.0
49533,5.0,1,1,5.0,1.0,5.0
49527,5.0,1,1,5.0,1.0,5.0
13332,5.0,1,1,5.0,1.0,5.0
49481,5.0,1,1,5.0,1.0,5.0
19726,5.0,1,1,5.0,1.0,5.0
41739,5.0,1,1,5.0,1.0,5.0
74278,5.0,1,1,5.0,1.0,5.0
34573,5.0,1,1,5.0,1.0,5.0
25617,5.0,1,1,5.0,1.0,5.0
25714,5.0,1,1,5.0,1.0,5.0
25763,5.0,1,1,5.0,1.0,5.0
25787,5.0,1,1,5.0,1.0,5.0
25789,5.0,1,1,5.0,1.0,5.0
25836,5.0,1,1,5.0,1.0,5.0
25870,5.0,1,1,5.0,1.0,5.0
34568,5.0,1,1,5.0,1.0,5.0
25578,5.0,1,1,5.0,1.0,5.0
25872,5.0,1,1,5.0,1.0,5.0
25884,5.0,1,1,5.0,1.0,5.0
25895,5.0,1,1,5.0,1.0,5.0
34498,5.0,1,1,5.0,1.0,5.0
26001,5.0,1,1,5.0,1.0,5.0
26006,5.0,1,1,5.0,1.0,5.0
26098,5.0,1,1,5.0,1.0,5.0
34634,5.0,1,1,5.0,1.0,5.0
25544,5.0,1,1,5.0,1.0,5.0
34017,5.0,1,1,5.0,1.0,5.0
25322,5.0,1,1,5.0,1.0,5.0
25169,5.0,1,1,5.0,1.0,5.0
34752,5.0,1,1,5.0,1.0,5.0
25196,5.0,1,1,5.0,1.0,5.0
25213,5.0,1,1,5.0,1.0,5.0
34721,5.0,1,1,5.0,1.0,5.0
34720,5.0,1,1,5.0,1.0,5.0
25276,5.0,1,1,5.0,1.0,5.0
25323,5.0,1,1,5.0,1.0,5.0
34660,5.0,1,1,5.0,1.0,5.0
25378,5.0,1,1,5.0,1.0,5.0
34679,5.0,1,1,5.0,1.0,5.0
25453,5.0,1,1,5.0,1.0,5.0
25493,5.0,1,1,5.0,1.0,5.0
25523,5.0,1,1,5.0,1.0,5.0
25529,5.0,1,1,5.0,1.0,5.0
34663,5.0,1,1,5.0,1.0,5.0
26103,5.0,1,1,5.0,1.0,5.0
26135,5.0,1,1,5.0,1.0,5.0
26167,5.0,1,1,5.0,1.0,5.0
26622,5.0,1,1,5.0,1.0,5.0
26600,5.0,1,1,5.0,1.0,5.0
34249,5.0,1,1,5.0,1.0,5.0
26601,5.0,1,1,5.0,1.0,5.0
26615,5.0,1,1,5.0,1.0,5.0
34214,5.0,1,1,5.0,1.0,5.0
34208,5.0,1,1,5.0,1.0,5.0
34199,5.0,1,1,5.0,1.0,5.0
26635,5.0,1,1,5.0,1.0,5.0
26242,5.0,1,1,5.0,1.0,5.0
26667,5.0,1,1,5.0,1.0,5.0
34122,5.0,1,1,5.0,1.0,5.0
34109,5.0,1,1,5.0,1.0,5.0
34096,5.0,1,1,5.0,1.0,5.0
26746,5.0,1,1,5.0,1.0,5.0
26751,5.0,1,1,5.0,1.0,5.0
26818,5.0,1,1,5.0,1.0,5.0
26571,5.0,1,1,5.0,1.0,5.0
26565,5.0,1,1,5.0,1.0,5.0
26558,5.0,1,1,5.0,1.0,5.0
26551,5.0,1,1,5.0,1.0,5.0
34421,5.0,1,1,5.0,1.0,5.0
26264,5.0,1,1,5.0,1.0,5.0
34400,5.0,1,1,5.0,1.0,5.0
34389,5.0,1,1,5.0,1.0,5.0
34387,5.0,1,1,5.0,1.0,5.0
26303,5.0,1,1,5.0,1.0,5.0
34372,5.0,1,1,5.0,1.0,5.0
26355,5.0,1,1,5.0,1.0,5.0
34344,5.0,1,1,5.0,1.0,5.0
34331,5.0,1,1,5.0,1.0,5.0
26412,5.0,1,1,5.0,1.0,5.0
34312,5.0,1,1,5.0,1.0,5.0
26519,5.0,1,1,5.0,1.0,5.0
26549,5.0,1,1,5.0,1.0,5.0
34300,5.0,1,1,5.0,1.0,5.0
34762,5.0,1,1,5.0,1.0,5.0
34780,5.0,1,1,5.0,1.0,5.0
25077,5.0,1,1,5.0,1.0,5.0
24686,5.0,1,1,5.0,1.0,5.0
24651,5.0,1,1,5.0,1.0,5.0
35196,5.0,1,1,5.0,1.0,5.0
35183,5.0,1,1,5.0,1.0,5.0
24675,5.0,1,1,5.0,1.0,5.0
35180,5.0,1,1,5.0,1.0,5.0
